name,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,09/30/1988,09/30/1987,09/30/1986,09/30/1985
	TotalNonCurrentLiabilitiesNetMinorityInterest,"155,323,000,000","153,157,000,000","149,744,000,000","145,881,000,000","148,926,000,000","142,310,000,000","136,079,000,000","142,366,000,000","147,544,000,000","141,712,000,000","145,700,000,000","151,304,000,000","150,807,000,000","140,458,000,000","131,446,000,000","127,108,000,000","114,621,000,000","114,431,000,000","107,575,000,000","106,555,000,000","88,925,000,000","90,514,000,000","82,189,000,000","73,459,000,000","64,955,000,000","56,844,000,000","55,375,000,000","42,602,000,000","41,731,000,000","39,793,000,000","40,183,000,000","23,745,000,000","21,863,000,000","19,312,000,000","18,090,000,000","16,400,000,000","14,020,000,000","11,786,000,000","10,556,000,000","9,100,000,000","8,281,000,000","6,670,000,000","6,002,000,000","5,480,000,000","5,061,000,000","6,737,000,000","5,591,000,000","5,175,000,000","5,121,000,000","4,450,000,000","2,869,000,000","2,784,000,000","2,700,000,000","1,516,000,000","1,251,000,000","965,000,000","896,000,000","750,000,000","761,000,000","773,000,000","741,000,000","601,000,000","544,000,000","373,000,000","348,000,000","294,000,000","256,000,000","265,000,000","259,000,000","235,000,000","218,000,000","215,000,000","558,000,000","545,000,000","509,000,000","541,000,000","577,000,000","583,000,000","599,000,000","597,000,000","637,000,000","763,000,000","883,000,000","939,000,000","1,207,000,000","508,000,000","510,000,000","1,216,000,000","1,185,000,000","1,127,000,000","1,166,000,000","1,191,000,000","1,213,000,000","1,215,000,000","1,235,000,000","1,234,000,000","1,286,000,000","1,303,000,000","1,399,000,000","905,000,000","1,054,000,000","1,005,000,000","1,106,000,000","1,093,000,000","1,036,000,000","975,140,000","960,810,000","1,004,700,000","661,020,000","629,800,000","650,300,000","714,400,000","674,000,000","610,800,000","642,100,000","603,000,000","551,900,000","509,800,000","502,400,000","611,600,000","539,900,000","501,900,000","495,800,000","450,500,000","396,800,000","362,900,000","251,600,000","162,700,000","137,500,000","90,300,000"
		LongTermDebtAndCapitalLeaseObligation,"99,281,000,000","98,667,000,000","94,048,000,000","89,086,000,000","93,078,000,000","91,807,000,000","84,936,000,000","90,201,000,000","92,989,000,000","93,735,000,000","97,128,000,000","101,362,000,000","103,922,000,000","97,207,000,000","89,864,000,000","84,531,000,000","73,557,000,000","75,427,000,000","68,939,000,000","69,374,000,000","53,204,000,000","53,463,000,000","47,419,000,000","40,072,000,000","32,504,000,000","28,987,000,000","29,030,000,000","16,962,000,000","16,961,000,000","16,960,000,000","16,958,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"320,000,000","316,000,000","316,000,000","311,000,000","315,000,000","317,000,000","317,000,000","317,000,000","311,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","955,000,000","954,000,000","954,000,000","953,000,000","953,000,000","952,000,000","951,000,000","951,000,000","952,000,000","950,000,000","949,000,000","949,000,000","303,000,000","304,000,000","303,000,000","303,000,000","304,000,000","304,000,000","304,472,000","304,815,000","304,900,000",,,,,,,,,,,,,,,,,,,,,,
			LongTermDebt,"99,281,000,000","98,667,000,000","94,048,000,000","89,086,000,000","93,078,000,000","91,807,000,000","84,936,000,000","90,201,000,000","92,989,000,000","93,735,000,000","97,128,000,000","101,362,000,000","103,922,000,000","97,207,000,000","89,864,000,000","84,531,000,000","73,557,000,000","75,427,000,000","68,939,000,000","69,374,000,000","53,204,000,000","53,463,000,000","47,419,000,000","40,072,000,000","32,504,000,000","28,987,000,000","29,030,000,000","16,962,000,000","16,961,000,000","16,960,000,000","16,958,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"320,000,000","316,000,000","316,000,000","311,000,000","315,000,000","317,000,000","317,000,000","317,000,000","311,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","955,000,000","954,000,000","954,000,000","953,000,000","953,000,000","952,000,000","951,000,000","951,000,000","952,000,000","950,000,000","949,000,000","949,000,000","303,000,000","304,000,000","303,000,000","303,000,000","304,000,000","304,000,000","304,472,000","304,815,000","304,900,000",,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,"3,223,000,000","3,276,000,000","3,635,000,000","3,679,000,000","34,340,000,000","33,175,000,000","31,333,000,000","30,111,000,000","28,949,000,000","27,624,000,000","26,277,000,000","25,163,000,000","27,686,000,000","28,013,000,000","27,396,000,000","26,851,000,000","23,290,000,000","23,217,000,000","22,635,000,000","21,377,000,000","19,114,000,000","18,742,000,000","19,358,000,000","18,592,000,000","16,495,000,000","15,725,000,000","14,150,000,000","11,912,000,000","9,845,000,000","8,738,000,000","7,380,000,000","6,634,000,000","1,139,000,000","4,849,000,000","4,182,000,000","3,691,000,000","5,451,000,000","4,637,000,000","4,323,000,000","4,305,000,000","3,704,000,000","2,142,000,000","2,084,000,000","1,973,000,000","1,449,000,000","1,234,000,000","949,000,000","880,000,000","736,000,000","747,000,000","760,000,000","728,000,000","589,000,000","534,000,000","363,000,000","339,000,000","294,000,000","256,000,000","265,000,000","259,000,000","235,000,000","218,000,000","215,000,000","238,000,000","229,000,000","193,000,000","230,000,000","262,000,000","266,000,000","282,000,000","280,000,000","326,000,000","463,000,000","583,000,000","639,000,000","907,000,000","208,000,000","210,000,000","261,000,000","231,000,000","173,000,000","213,000,000","238,000,000","261,000,000","264,000,000","284,000,000","282,000,000","336,000,000","354,000,000","450,000,000","602,000,000","750,000,000","702,000,000","803,000,000","789,000,000","732,000,000","670,668,000","655,995,000","699,800,000","661,020,000","629,800,000","650,300,000","714,400,000","674,000,000","610,800,000","642,100,000","603,000,000","551,900,000","509,900,000","502,300,000","611,600,000","539,900,000","501,800,000","495,800,000","450,500,000","396,800,000","362,900,000","251,600,000","162,800,000","137,500,000","90,300,000"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,"426,000,000","398,000,000","548,000,000","548,000,000","31,504,000,000","30,191,000,000","28,226,000,000","26,948,000,000","26,019,000,000","24,560,000,000","22,955,000,000","21,617,000,000","24,062,000,000","24,539,000,000","23,825,000,000","23,371,000,000","20,259,000,000","20,159,000,000","19,471,000,000","18,306,000,000","16,489,000,000","16,070,000,000","16,481,000,000","15,654,000,000","13,847,000,000","13,195,000,000","11,704,000,000","9,725,000,000","8,159,000,000","7,331,000,000","6,150,000,000","5,418,000,000",,"3,828,000,000","3,241,000,000","2,769,000,000","966,000,000","970,000,000","863,000,000","865,000,000","675,000,000","806,000,000","675,000,000","780,000,000","619,000,000","673,000,000","535,000,000","504,000,000","381,000,000","423,000,000","460,000,000","430,000,000","308,000,000","283,000,000","132,000,000","122,000,000","294,000,000","256,000,000","265,000,000","259,000,000","235,000,000","218,000,000","215,000,000","238,000,000","229,000,000","193,000,000","230,000,000","262,000,000","266,000,000","282,000,000","280,000,000","326,000,000","463,000,000","583,000,000","639,000,000","907,000,000","208,000,000","210,000,000","261,000,000","231,000,000","173,000,000","213,000,000","238,000,000","261,000,000","264,000,000","284,000,000","282,000,000","336,000,000","354,000,000","450,000,000","602,000,000","750,000,000","702,000,000","803,000,000","789,000,000","732,000,000","670,668,000","655,995,000","699,800,000","661,020,000","629,800,000","650,300,000","714,400,000","674,000,000","610,800,000","642,100,000","603,000,000","551,900,000","509,900,000","502,300,000","611,600,000","539,900,000","501,800,000","495,800,000","450,500,000","396,800,000","362,900,000","251,600,000","162,800,000","137,500,000","90,300,000"
			NonCurrentDeferredRevenue,,,,,,,,,,"2,797,000,000","2,878,000,000","3,087,000,000","3,131,000,000","2,836,000,000","2,984,000,000","3,107,000,000","3,163,000,000","2,930,000,000","3,064,000,000","3,322,000,000","3,546,000,000","3,624,000,000","3,474,000,000","3,571,000,000","3,480,000,000","3,031,000,000","3,058,000,000","3,164,000,000","3,071,000,000","2,625,000,000","2,672,000,000","2,877,000,000","2,938,000,000","2,648,000,000","2,530,000,000","2,446,000,000","2,187,000,000","1,686,000,000","1,407,000,000","1,230,000,000","1,216,000,000","1,139,000,000","1,021,000,000","941,000,000","922,000,000","4,485,000,000","3,667,000,000","3,460,000,000","3,440,000,000","3,029,000,000","1,336,000,000","1,409,000,000","1,193,000,000","830,000,000","561,000,000","414,000,000","376,000,000","355,000,000","324,000,000","300,000,000","298,000,000","281,000,000","251,000,000","231,000,000","217,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"28,170,000,000","28,170,000,000","28,188,000,000","28,188,000,000","28,198,000,000","29,545,000,000","30,521,000,000","30,986,000,000","30,948,000,000","33,589,000,000","34,029,000,000","34,913,000,000","34,913,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,300,000,000",,,,"2,216,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"27,872,000,000","26,320,000,000","27,508,000,000","28,607,000,000","27,650,000,000","20,958,000,000","20,622,000,000","21,179,000,000","23,607,000,000","11,165,000,000","11,267,000,000","11,394,000,000","8,293,000,000","8,911,000,000","8,407,000,000","11,244,000,000","10,953,000,000","10,055,000,000","11,012,000,000","10,904,000,000","10,558,000,000","9,365,000,000","6,757,000,000","5,991,000,000","5,600,000,000","4,567,000,000","3,128,000,000","3,005,000,000","3,393,000,000","3,719,000,000","4,483,000,000","4,387,000,000","3,271,000,000","2,817,000,000","2,365,000,000","2,250,000,000","2,108,000,000","1,941,000,000","1,818,000,000","1,720,000,000","1,647,000,000","1,231,000,000","1,153,000,000","1,298,000,000","1,370,000,000","1,286,000,000","954,000,000","852,000,000","816,000,000","746,000,000","727,000,000","700,000,000","727,000,000","67,000,000","17,000,000","16,000,000","16,000,000","14,000,000","14,000,000","13,000,000","13,000,000","12,000,000","10,000,000","10,000,000","9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000","100,000",,,"100,000",,,,,,"-100,000",,
TotalEquityGrossMinorityInterest,"66,224,000,000","65,339,000,000","72,282,000,000","78,425,000,000","89,531,000,000","90,488,000,000","96,456,000,000","105,860,000,000","117,892,000,000","107,147,000,000","114,949,000,000","126,878,000,000","140,199,000,000","134,047,000,000","132,425,000,000","134,082,000,000","132,390,000,000","128,249,000,000","126,541,000,000","130,457,000,000","128,267,000,000","119,355,000,000","125,677,000,000","129,006,000,000","123,328,000,000","111,547,000,000","120,940,000,000","120,179,000,000","129,684,000,000","123,549,000,000","123,354,000,000","135,490,000,000","127,346,000,000","118,210,000,000","111,746,000,000","102,498,000,000","90,054,000,000","76,615,000,000","69,343,000,000","61,477,000,000","54,666,000,000","47,791,000,000","43,111,000,000","39,348,000,000","35,768,000,000","27,832,000,000","25,888,000,000","24,311,000,000","22,909,000,000","21,030,000,000","19,622,000,000","18,053,000,000","16,804,000,000","14,532,000,000","13,404,000,000","12,261,000,000","11,228,000,000","9,984,000,000","9,330,000,000","8,682,000,000","8,380,000,000","7,466,000,000","6,821,000,000","6,386,000,000","5,790,000,000","5,076,000,000","4,812,000,000","4,490,000,000","4,330,000,000","4,223,000,000","4,198,000,000","4,139,000,000","4,116,000,000","4,095,000,000","4,066,000,000","4,014,000,000","3,966,000,000","3,920,000,000","3,858,000,000","3,738,000,000","3,712,000,000","4,107,000,000","4,176,000,000","4,215,000,000","4,414,000,000","3,104,000,000","2,970,000,000","2,175,000,000","1,923,000,000","1,642,000,000","1,486,000,000","1,388,000,000","1,244,000,000","1,200,000,000","1,196,000,000","1,242,000,000","1,942,000,000","2,058,000,000","2,020,000,000","2,056,000,000","2,794,000,000","2,901,000,000","2,828,000,000","2,714,000,000","2,562,000,000","2,383,301,000","2,245,115,000","2,109,100,000","2,053,259,000","2,026,400,000","2,020,500,000","2,286,200,000","2,282,800,000","2,187,400,000","2,121,400,000","2,087,000,000","1,922,800,000","1,766,700,000","1,666,300,000","1,814,400,000","1,545,100,000","1,446,800,000","1,506,800,000","1,550,900,000","1,523,800,000","1,485,700,000","1,003,400,000","836,500,000","694,100,000","550,500,000"
	StockholdersEquity,"66,224,000,000","65,339,000,000","72,282,000,000","78,425,000,000","89,531,000,000","90,488,000,000","96,456,000,000","105,860,000,000","117,892,000,000","107,147,000,000","114,949,000,000","126,878,000,000","140,199,000,000","134,047,000,000","132,425,000,000","134,082,000,000","132,390,000,000","128,249,000,000","126,541,000,000","130,457,000,000","128,267,000,000","119,355,000,000","125,677,000,000","129,006,000,000","123,328,000,000","111,547,000,000","120,940,000,000","120,179,000,000","129,684,000,000","123,549,000,000","123,354,000,000","135,490,000,000","127,346,000,000","118,210,000,000","111,746,000,000","102,498,000,000","90,054,000,000","76,615,000,000","69,343,000,000","61,477,000,000","54,666,000,000","47,791,000,000","43,111,000,000","39,348,000,000","35,768,000,000","27,832,000,000","25,888,000,000","24,311,000,000","22,909,000,000","21,030,000,000","19,622,000,000","18,053,000,000","16,804,000,000","14,532,000,000","13,404,000,000","12,261,000,000","11,228,000,000","9,984,000,000","9,330,000,000","8,682,000,000","8,380,000,000","7,466,000,000","6,821,000,000","6,386,000,000","5,790,000,000","5,076,000,000","4,812,000,000","4,490,000,000","4,330,000,000","4,223,000,000","4,198,000,000","4,139,000,000","4,116,000,000","4,095,000,000","4,066,000,000","4,014,000,000","3,966,000,000","3,920,000,000","3,858,000,000","3,738,000,000","3,712,000,000","4,107,000,000","4,176,000,000","4,215,000,000","4,414,000,000","3,104,000,000","2,970,000,000","2,175,000,000","1,923,000,000","1,642,000,000","1,486,000,000","1,388,000,000","1,244,000,000","1,200,000,000","1,196,000,000","1,242,000,000","1,942,000,000","2,058,000,000","2,020,000,000","2,056,000,000","2,794,000,000","2,901,000,000","2,828,000,000","2,714,000,000","2,562,000,000","2,383,301,000","2,245,115,000","2,109,100,000","2,053,259,000","2,026,400,000","2,020,500,000","2,286,200,000","2,282,800,000","2,187,400,000","2,121,400,000","2,087,000,000","1,922,800,000","1,766,700,000","1,666,300,000","1,814,400,000","1,545,100,000","1,446,800,000","1,506,800,000","1,550,900,000","1,523,800,000","1,485,700,000","1,003,400,000","836,500,000","694,100,000","550,500,000"
		CapitalStock,"51,744,000,000","50,779,000,000","48,696,000,000","48,032,000,000","45,972,000,000","45,174,000,000","43,371,000,000","42,801,000,000","40,970,000,000","40,201,000,000","38,624,000,000","38,044,000,000","36,447,000,000","35,867,000,000","34,445,000,000","33,579,000,000","32,144,000,000","31,251,000,000","30,106,000,000","29,484,000,000","28,253,000,000","27,416,000,000","26,327,000,000","25,376,000,000","24,187,000,000","23,313,000,000","22,139,000,000","21,496,000,000","20,559,000,000","19,764,000,000","19,024,000,000","17,954,000,000","17,167,000,000","16,422,000,000","15,573,000,000","14,850,000,000","13,961,000,000","13,331,000,000","12,715,000,000","12,326,000,000","11,502,000,000","10,668,000,000","10,133,000,000","9,553,000,000","8,962,000,000","8,210,000,000","7,957,000,000","7,643,000,000","7,392,000,000","7,177,000,000","6,831,000,000","6,342,000,000","6,046,000,000","5,368,000,000","5,149,000,000","4,848,000,000","4,594,000,000","4,355,000,000","4,249,000,000","4,014,000,000","3,815,000,000","3,521,000,000","3,299,000,000","3,195,000,000","2,911,000,000","2,514,000,000","2,369,000,000","2,107,000,000","1,960,000,000","1,926,000,000","1,935,000,000","1,919,000,000","1,840,000,000","1,826,000,000","1,808,000,000","1,747,000,000","1,706,000,000","1,693,000,000","1,673,000,000","1,599,000,000","1,581,000,000","1,578,000,000","1,526,000,000","1,569,000,000","1,495,000,000","1,499,000,000","1,490,000,000","822,000,000","787,000,000","783,000,000","742,000,000","740,000,000","649,000,000","648,000,000","476,000,000","472,000,000","442,000,000","439,000,000","423,000,000","420,000,000","404,000,000","398,000,000","356,000,000","339,000,000","309,000,000","297,929,000","264,753,000",,"211,108,000",,,,,,,,,,,,,,,,,,,,,
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","3,000,000","76,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"51,744,000,000","50,779,000,000","48,696,000,000","48,032,000,000","45,972,000,000","45,174,000,000","43,371,000,000","42,801,000,000","40,970,000,000","40,201,000,000","38,624,000,000","38,044,000,000","36,447,000,000","35,867,000,000","34,445,000,000","33,579,000,000","32,144,000,000","31,251,000,000","30,106,000,000","29,484,000,000","28,253,000,000","27,416,000,000","26,327,000,000","25,376,000,000","24,187,000,000","23,313,000,000","22,139,000,000","21,496,000,000","20,559,000,000","19,764,000,000","19,024,000,000","17,954,000,000","17,167,000,000","16,422,000,000","15,573,000,000","14,850,000,000","13,961,000,000","13,331,000,000","12,715,000,000","12,326,000,000","11,502,000,000","10,668,000,000","10,133,000,000","9,553,000,000","8,962,000,000","8,210,000,000","7,957,000,000","7,643,000,000","7,392,000,000","7,177,000,000","6,831,000,000","6,342,000,000","6,046,000,000","5,368,000,000","5,149,000,000","4,848,000,000","4,594,000,000","4,355,000,000","4,249,000,000","4,014,000,000","3,815,000,000","3,521,000,000","3,299,000,000","3,195,000,000","2,911,000,000","2,514,000,000","2,369,000,000","2,107,000,000","1,960,000,000","1,926,000,000","1,935,000,000","1,919,000,000","1,840,000,000","1,826,000,000","1,808,000,000","1,747,000,000","1,706,000,000","1,693,000,000","1,673,000,000","1,599,000,000","1,578,000,000","1,502,000,000","1,376,000,000","1,419,000,000","1,345,000,000","1,349,000,000","1,340,000,000","672,000,000","637,000,000","633,000,000","592,000,000","590,000,000","499,000,000","498,000,000","476,000,000","472,000,000","442,000,000","439,000,000","423,000,000","420,000,000","404,000,000","398,000,000","356,000,000","339,000,000","309,000,000","297,929,000","264,753,000",,"211,108,000",,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,573,000,000","14,850,000,000","13,961,000,000",,"12,715,000,000","12,326,000,000","11,502,000,000",,"10,133,000,000","9,553,000,000","8,962,000,000","8,210,000,000","7,957,000,000","7,643,000,000","7,392,000,000",,"6,831,000,000","6,342,000,000","6,046,000,000",,"5,149,000,000","4,848,000,000","4,594,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"14,301,000,000","14,966,000,000","24,136,000,000","33,182,000,000","43,977,000,000","45,898,000,000","53,724,000,000","64,558,000,000","80,510,000,000","70,400,000,000","79,436,000,000","91,898,000,000","104,593,000,000","98,330,000,000","98,525,000,000","100,925,000,000","100,001,000,000","96,364,000,000","96,542,000,000","102,021,000,000","101,494,000,000","92,284,000,000","98,252,000,000","100,920,000,000","97,178,000,000","87,152,000,000","98,715,000,000","98,934,000,000","109,431,000,000","104,256,000,000","104,564,000,000","116,572,000,000","109,567,000,000","101,289,000,000","95,641,000,000","87,124,000,000","75,709,000,000","62,841,000,000","56,239,000,000","49,025,000,000","43,050,000,000","37,169,000,000","32,870,000,000","29,670,000,000","26,695,000,000","19,538,000,000","17,878,000,000","16,653,000,000","15,448,000,000","13,845,000,000","12,714,000,000","11,642,000,000","10,684,000,000","9,101,000,000","8,199,000,000","7,381,000,000","6,611,000,000","5,607,000,000","5,065,000,000","4,673,000,000","4,570,000,000","4,005,000,000","3,575,000,000","3,255,000,000","2,965,000,000","2,670,000,000","2,564,000,000","2,503,000,000","2,457,000,000","2,394,000,000","2,350,000,000","2,331,000,000","2,317,000,000","2,325,000,000","2,370,000,000","2,338,000,000","2,298,000,000","2,260,000,000","2,194,000,000","2,133,000,000","2,090,000,000","2,285,000,000","2,115,000,000","1,915,000,000","1,682,000,000","1,499,000,000","1,388,000,000","1,185,000,000","1,050,000,000","898,000,000","792,000,000","691,000,000","636,000,000","589,000,000","750,000,000","806,000,000","1,514,000,000","1,634,000,000","1,609,000,000","1,641,000,000","2,380,000,000","2,464,000,000","2,419,000,000","2,331,000,000","2,270,000,000","2,096,206,000","1,995,836,000","1,871,900,000","1,868,660,000","1,842,600,000","1,856,300,000","2,077,300,000","2,026,500,000","1,904,500,000","1,831,200,000","1,739,800,000","1,639,300,000","1,492,000,000","1,426,800,000","1,520,500,000","1,405,300,000","1,312,200,000","1,334,800,000","1,341,300,000","1,247,500,000","1,175,900,000","776,500,000","573,100,000","474,300,000","320,300,000"
		GainsLossesNotAffectingRetainedEarnings,"179,000,000","-406,000,000","-550,000,000","-2,789,000,000","-418,000,000","-584,000,000","-639,000,000","-1,499,000,000","-3,588,000,000","-3,454,000,000","-3,111,000,000","-3,064,000,000","-841,000,000","-150,000,000","-545,000,000","-422,000,000","245,000,000","634,000,000","-107,000,000","-1,048,000,000","-1,480,000,000","-345,000,000","1,098,000,000","2,710,000,000","1,963,000,000","1,082,000,000","86,000,000","-251,000,000","-306,000,000","-471,000,000","-234,000,000","964,000,000","612,000,000","499,000,000","532,000,000","524,000,000","384,000,000","443,000,000","389,000,000","126,000,000","114,000,000","-46,000,000","108,000,000","125,000,000","111,000,000","84,000,000","53,000,000","15,000,000","69,000,000","8,000,000","77,000,000","69,000,000","74,000,000","63,000,000","56,000,000","32,000,000","23,000,000","22,000,000","16,000,000","-5,000,000","-5,000,000","0","9,000,000","6,000,000","-3,000,000","-15,000,000","-18,000,000","-10,000,000","-31,000,000","-35,000,000","-19,000,000","-36,000,000","-40,000,000","-49,000,000","-104,000,000","-62,000,000","-28,000,000","-22,000,000","3,000,000","6,000,000","41,000,000","244,000,000","535,000,000","731,000,000","1,237,000,000","106,000,000","92,000,000","168,000,000","86,000,000","-39,000,000","-48,000,000","-43,000,000","-41,000,000","-37,000,000","-30,000,000","-36,000,000","-14,000,000","-15,000,000","-12,000,000","-5,000,000","10,000,000","39,000,000","53,000,000","44,000,000","-17,000,000","-10,834,000","-15,474,000",,"-26,509,000",,,,,,,,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105,000,000","77,000,000","70,000,000","54,000,000","32,000,000","27,000,000",,,,,,,,,,,,,,,,,,,,,,"-59,000,000","-57,000,000",,,,,,,,,,,,,,,,,,,"-12,000,000","-5,000,000","10,000,000","39,000,000","53,000,000","44,000,000","-17,000,000","-10,800,000","-15,500,000",,"-26,500,000",,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-36,000,000","-3,000,000","-7,000,000","2,000,000",,"-4,000,000",,,,,,,,,,,,,,,,,,,,,,"50,000,000","63,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-60,000,000","-62,000,000","-70,000,000","-83,000,000","-93,000,000","-103,000,000","-110,000,000","-56,000,000","-62,000,000","-68,000,000","-75,000,000","-1,000,000","-7,000,000","-8,000,000","-9,000,000","-10,000,000","-11,000,000","-12,000,000",,,,,,,,,,,"-39,000,000","-48,000,000","-43,000,000","-41,000,000","-37,000,000","-30,000,000","-36,000,000","-14,000,000","-15,000,000",,,,"39,000,000",,,,,,"237,200,000","-100,000","183,800,000","164,200,000","208,900,000","256,300,000","282,900,000","290,200,000","347,200,000","283,500,000","274,700,000","239,500,000","293,900,000","139,800,000","134,600,000","172,000,000","209,600,000","276,300,000","309,800,000","226,900,000","263,400,000","219,800,000","230,200,000"
TotalCapitalization,"165,505,000,000","164,006,000,000","166,330,000,000","167,511,000,000","182,609,000,000","182,295,000,000","181,392,000,000","196,061,000,000","210,881,000,000","200,882,000,000","212,077,000,000","228,240,000,000","244,121,000,000","231,254,000,000","222,289,000,000","218,613,000,000","205,947,000,000","203,676,000,000","195,480,000,000","199,831,000,000","181,471,000,000","172,818,000,000","173,096,000,000","169,078,000,000","155,832,000,000","140,534,000,000","149,970,000,000","137,141,000,000","146,645,000,000","140,509,000,000","140,312,000,000","135,490,000,000","127,346,000,000","118,210,000,000","111,746,000,000","102,498,000,000","90,054,000,000","76,615,000,000","69,343,000,000","61,477,000,000","54,666,000,000","47,791,000,000","43,111,000,000","39,348,000,000","35,768,000,000","27,832,000,000","25,888,000,000","24,311,000,000","22,909,000,000","21,030,000,000","19,622,000,000","18,053,000,000","16,804,000,000","14,532,000,000","13,404,000,000","12,261,000,000","11,228,000,000","9,984,000,000","9,330,000,000","8,682,000,000","8,380,000,000","7,466,000,000","6,821,000,000","6,386,000,000","5,790,000,000","5,076,000,000","4,812,000,000","4,490,000,000","4,330,000,000","4,223,000,000","4,198,000,000","4,139,000,000","4,436,000,000","4,411,000,000","4,382,000,000","4,325,000,000","4,281,000,000","4,237,000,000","4,175,000,000","4,055,000,000","4,023,000,000","4,407,000,000","4,476,000,000","4,515,000,000","4,714,000,000","3,404,000,000","3,270,000,000","3,130,000,000","2,877,000,000","2,596,000,000","2,439,000,000","2,341,000,000","2,196,000,000","2,151,000,000","2,147,000,000","2,194,000,000","2,892,000,000","3,007,000,000","2,969,000,000","2,359,000,000","2,794,000,000","3,204,000,000","3,131,000,000","3,018,000,000","2,866,000,000","2,687,773,000","2,549,930,000","2,414,000,000","2,053,259,000","2,026,400,000","2,020,500,000","2,286,200,000","2,282,800,000","2,187,400,000","2,121,400,000","2,087,000,000","1,922,800,000","1,766,700,000","1,666,300,000","1,814,400,000","1,545,100,000","1,446,800,000","1,506,800,000","1,550,900,000","1,523,800,000","1,485,700,000","1,003,400,000","836,500,000","694,100,000","550,500,000"
